1	3.506502e+00	0
1.001	3.505899e+00	0
1.002	3.505299e+00	0
1.003	3.504702e+00	0
1.004	3.504109e+00	0
1.005	3.503519e+00	0
1.006	3.502933e+00	0
1.007	3.502349e+00	0
1.008	3.501769e+00	0
1.009	3.501192e+00	0
1.01	3.500618e+00	0
1.011	3.500047e+00	0
1.012	3.499479e+00	0
1.013	3.498915e+00	0
1.014	3.498353e+00	0
1.015	3.497794e+00	0
1.016	3.497239e+00	0
1.017	3.496686e+00	0
1.018	3.496136e+00	0
1.019	3.495589e+00	0
1.02	3.495045e+00	0
1.021	3.494503e+00	0
1.022	3.493965e+00	0
1.023	3.493429e+00	0
1.024	3.492896e+00	0
1.025	3.492365e+00	0
1.026	3.491838e+00	0
1.027	3.491313e+00	0
1.028	3.490790e+00	0
1.029	3.490270e+00	0
1.03	3.489753e+00	0
1.031	3.489238e+00	0
1.032	3.488726e+00	0
1.033	3.488217e+00	0
1.034	3.487710e+00	0
1.035	3.487205e+00	0
1.036	3.486703e+00	0
1.037	3.486203e+00	0
1.038	3.485706e+00	0
1.039	3.485211e+00	0
1.04	3.484718e+00	0
1.041	3.484228e+00	0
1.042	3.483740e+00	0
1.043	3.483255e+00	0
1.044	3.482771e+00	0
1.045	3.482290e+00	0
1.046	3.481812e+00	0
1.047	3.481335e+00	0
1.048	3.480861e+00	0
1.049	3.480389e+00	0
1.05	3.479919e+00	0
1.051	3.479451e+00	0
1.052	3.478986e+00	0
1.053	3.478522e+00	0
1.054	3.478061e+00	0
1.055	3.477602e+00	0
1.056	3.477144e+00	0
1.057	3.476689e+00	0
1.058	3.476236e+00	0
1.059	3.475785e+00	0
1.06	3.475336e+00	0
1.061	3.474889e+00	0
1.062	3.474444e+00	0
1.063	3.474001e+00	0
1.064	3.473560e+00	0
1.065	3.473121e+00	0
1.066	3.472684e+00	0
1.067	3.472248e+00	0
1.068	3.471815e+00	0
1.069	3.471383e+00	0
1.07	3.470954e+00	0
1.071	3.470526e+00	0
1.072	3.470100e+00	0
1.073	3.469676e+00	0
1.074	3.469254e+00	0
1.075	3.468833e+00	0
1.076	3.468414e+00	0
1.077	3.467998e+00	0
1.078	3.467582e+00	0
1.079	3.467169e+00	0
1.08	3.466757e+00	0
1.081	3.466347e+00	0
1.082	3.465939e+00	0
1.083	3.465533e+00	0
1.084	3.465128e+00	0
1.085	3.464725e+00	0
1.086	3.464323e+00	0
1.087	3.463923e+00	0
1.088	3.463525e+00	0
1.089	3.463129e+00	0
1.09	3.462734e+00	0
1.091	3.462340e+00	0
1.092	3.461949e+00	0
1.093	3.461559e+00	0
1.094	3.461170e+00	0
1.095	3.460783e+00	0
1.096	3.460398e+00	0
1.097	3.460014e+00	0
1.098	3.459632e+00	0
1.099	3.459251e+00	0
1.1	3.458872e+00	0
1.101	3.458494e+00	0
1.102	3.458118e+00	0
1.103	3.457743e+00	0
1.104	3.457370e+00	0
1.105	3.456998e+00	0
1.106	3.456628e+00	0
1.107	3.456259e+00	0
1.108	3.455891e+00	0
1.109	3.455525e+00	0
1.11	3.455161e+00	0
1.111	3.454798e+00	0
1.112	3.454436e+00	0
1.113	3.454076e+00	0
1.114	3.453717e+00	0
1.115	3.453359e+00	0
1.116	3.453003e+00	0
1.117	3.452648e+00	0
1.118	3.452295e+00	0
1.119	3.451942e+00	0
1.12	3.451592e+00	0
1.121	3.451242e+00	0
1.122	3.450894e+00	0
1.123	3.450547e+00	0
1.124	3.450202e+00	0
1.125	3.449858e+00	0
1.126	3.449515e+00	0
1.127	3.449173e+00	0
1.128	3.448833e+00	0
1.129	3.448494e+00	0
1.13	3.448156e+00	0
1.131	3.447819e+00	0
1.132	3.447484e+00	0
1.133	3.447150e+00	0
1.134	3.446817e+00	0
1.135	3.446485e+00	0
1.136	3.446155e+00	0
1.137	3.445826e+00	0
1.138	3.445498e+00	0
1.139	3.445171e+00	0
1.14	3.444845e+00	0
1.141	3.444521e+00	0
1.142	3.444198e+00	0
1.143	3.443876e+00	0
1.144	3.443555e+00	0
1.145	3.443235e+00	0
1.146	3.442917e+00	0
1.147	3.442599e+00	0
1.148	3.442283e+00	0
1.149	3.441968e+00	0
1.15	3.441654e+00	0
